Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-03-02,2,DETROIT LIONS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-03-02,1,JACKSONVILLE JAGUARS,Alabama,SEC,35
3,1,Kayvon Thibodeaux,Oregon,EDGE,2022-03-02,3,HOUSTON TEXANS,Oregon,Pac 12,35
4,2,Kyle Hamilton,Notre Dame,S,2022-03-02,4,NEW YORK JETS,Indiana,FBS - Independent,35
5,4,Ikem Ekwonu,NC State,OT,2022-03-02,5,NEW YORK GIANTS,North Carolina,ACC,35
6,2,Derek Stingley Jr.,LSU,CB,2022-03-02,10,NEW YORK JETS,Louisiana,SEC,35
7,6,George Karlaftis,Purdue,EDGE,2022-03-02,7,NEW YORK GIANTS,Indiana,Big Ten,35
8,7,Ahmad Gardner,Cincinnati,CB,2022-03-02,8,ATLANTA FALCONS,Ohio,FBS - AAC,35
9,7,Charles Cross,Mississippi State,OT,2022-03-02,6,CAROLINA PANTHERS,Mississippi,SEC,35
10,8,Kenny Pickett,Pitt,QB,2022-03-02,9,DENVER BRONCOS,Pennsylvania,ACC,35
11,10,David Ojabo,Michigan,EDGE,2022-03-02,19,PHILADELPHIA EAGLES,Michigan,Big Ten,30
12,8,Garrett Wilson,Ohio State,WR,2022-03-02,13,CLEVELAND BROWNS,Ohio,Big Ten,30
13,11,Devin Lloyd,Utah,LB,2022-03-02,15,PHILADELPHIA EAGLES,Utah,Pac 12,30
14,7,Tyler Linderbaum,Iowa,IOL,2022-03-02,14,BALTIMORE RAVENS,Iowa,Big Ten,30
15,14,Drake London,USC,WR,2022-03-02,25,BUFFALO BILLS,California,Pac 12,30
16,12,Treylon Burks,Arkansas,WR,2022-03-02,26,TENNESSEE TITANS,Arkansas,SEC,30
17,6,Malik Willis,Liberty,QB,2022-03-02,11,WASHINGTON COMMANDERS,Virginia,FCS,30
18,5,Kenyon Green,Texas A&M,IOL,2022-03-02,20,PITTSBURGH STEELERS,Texas,SEC,30
19,13,Jameson Williams,Alabama,WR,2022-03-02,27,TAMPA BAY BUCCANEERS,Alabama,SEC,30
20,18,Jermaine Johnson,Florida State,EDGE,2022-03-02,12,MINNESOTA VIKINGS,Florida,ACC,30
21,1,Jordan Davis,Georgia,DL,2022-03-02,Possible 1st round pick,No Consensus Available,Georgia,SEC,30
22,15,Nakobe Dean,Georgia,LB,2022-03-02,16,PHILADELPHIA EAGLES,Georgia,SEC,30
23,9,Chris Olave,Ohio State,WR,2022-03-02,22,LAS VEGAS RAIDERS,Ohio,Big Ten,30
24,24,Travon Walker,Georgia,DL,2022-03-02,Possible 1st round pick,No Consensus Available,Georgia,SEC,30
25,6,Andrew Booth Jr.,Clemson,CB,2022-03-02,21,NEW ENGLAND PATRIOTS,South Carolina,ACC,30
26,20,Trent McDuffie,Washington,CB,2022-03-02,23,ARIZONA CARDINALS,Washington,Pac 12,25
27,8,Matt Corral,Ole Miss,QB,2022-03-02,18,NEW ORLEANS SAINTS,Mississippi,SEC,25
