Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-04-04,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-04-04,3,HOUSTON TEXANS,Alabama,SEC,35
3,1,Kayvon Thibodeaux,Oregon,EDGE,2022-04-04,7,NEW YORK GIANTS,Oregon,Pac 12,35
4,3,Ikem Ekwonu,NC State,OT,2022-04-04,5,NEW YORK GIANTS,North Carolina,ACC,35
5,2,Kyle Hamilton,Notre Dame,S,2022-04-04,11,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
6,6,Ahmad Gardner,Cincinnati,CB,2022-04-04,4,NEW YORK JETS,Ohio,FBS - AAC,35
7,7,Travon Walker,Georgia,EDGE,2022-04-04,2,DETROIT LIONS,Georgia,SEC,35
8,6,Charles Cross,Mississippi State,OT,2022-04-04,9,SEATTLE SEAHAWKS,Mississippi,SEC,35
9,8,Garrett Wilson,Ohio State,WR,2022-04-04,8,ATLANTA FALCONS,Ohio,Big Ten,35
10,2,Derek Stingley Jr.,LSU,CB,2022-04-04,12,MINNESOTA VIKINGS,Louisiana,SEC,35
11,11,Jermaine Johnson,Florida State,EDGE,2022-04-04,13,HOUSTON TEXANS,Florida,ACC,30
12,12,Drake London,USC,WR,2022-04-04,10,NEW YORK JETS,California,Pac 12,30
13,5,Malik Willis,Liberty,QB,2022-04-04,20,PITTSBURGH STEELERS,Virginia,FCS,30
14,12,Jordan Davis,Georgia,DL,2022-04-04,14,BALTIMORE RAVENS,Georgia,SEC,30
15,14,Jameson Williams,Alabama,WR,2022-04-04,15,PHILADELPHIA EAGLES,Alabama,SEC,30
16,6,George Karlaftis,Purdue,EDGE,2022-04-04,23,ARIZONA CARDINALS,Indiana,Big Ten,30
17,7,Chris Olave,Ohio State,WR,2022-04-04,18,NEW ORLEANS SAINTS,Ohio,Big Ten,30
18,10,Devin Lloyd,Utah,LB,2022-04-04,16,PHILADELPHIA EAGLES,Utah,Pac 12,30
19,7,Tyler Linderbaum,Iowa,IOL,2022-04-04,24,DALLAS COWBOYS,Iowa,Big Ten,30
20,17,Trevor Penning,Northern Iowa,OT,2022-04-04,17,LOS ANGELES CHARGERS,Iowa,FCS,30
