Rank,Peak,PlayerName,School,Position,RankingDateString,Projection,ProjectedTeam,State,Conference,ProjectedPoints
1,1,Aidan Hutchinson,Michigan,EDGE,2022-04-06,1,JACKSONVILLE JAGUARS,Michigan,Big Ten,35
2,1,Evan Neal,Alabama,OT,2022-04-06,5,NEW YORK GIANTS,Alabama,SEC,35
3,2,Ikem Ekwonu,NC State,OT,2022-04-06,3,HOUSTON TEXANS,North Carolina,ACC,35
4,1,Kayvon Thibodeaux,Oregon,EDGE,2022-04-06,7,NEW YORK GIANTS,Oregon,Pac 12,35
5,2,Kyle Hamilton,Notre Dame,S,2022-04-06,11,WASHINGTON COMMANDERS,Indiana,FBS - Independent,35
6,6,Ahmad Gardner,Cincinnati,CB,2022-04-06,4,NEW YORK JETS,Ohio,FBS - AAC,35
7,7,Travon Walker,Georgia,EDGE,2022-04-06,2,DETROIT LIONS,Georgia,SEC,35
8,6,Charles Cross,Mississippi State,OT,2022-04-06,9,SEATTLE SEAHAWKS,Mississippi,SEC,35
9,8,Garrett Wilson,Ohio State,WR,2022-04-06,8,ATLANTA FALCONS,Ohio,Big Ten,35
10,2,Derek Stingley Jr.,LSU,CB,2022-04-06,12,MINNESOTA VIKINGS,Louisiana,SEC,35
11,11,Jermaine Johnson,Florida State,EDGE,2022-04-06,13,HOUSTON TEXANS,Florida,ACC,30
12,6,Malik Willis,Liberty,QB,2022-04-06,20,PITTSBURGH STEELERS,Virginia,FCS,30
13,12,Drake London,USC,WR,2022-04-06,10,NEW YORK JETS,California,Pac 12,30
14,12,Jordan Davis,Georgia,DL,2022-04-06,14,BALTIMORE RAVENS,Georgia,SEC,30
15,14,Jameson Williams,Alabama,WR,2022-04-06,17,LOS ANGELES CHARGERS,Alabama,SEC,30
16,6,George Karlaftis,Purdue,EDGE,2022-04-06,First Round,,Indiana,Big Ten,30
17,7,Chris Olave,Ohio State,WR,2022-04-06,19,NEW ORLEANS SAINTS,Ohio,Big Ten,30
18,8,Kenny Pickett,Pitt,QB,2022-04-06,6,CAROLINA PANTHERS,Pennsylvania,ACC,30
19,10,Devin Lloyd,Utah,LB,2022-04-06,15,PHILADELPHIA EAGLES,Utah,Pac 12,30
20,17,Trevor Penning,Northern Iowa,OT,2022-04-06,16,NEW ORLEANS SAINTS,Iowa,FCS,30
21,19,Trent McDuffie,Washington,CB,2022-04-06,First Round,,Washington,Pac 12,30
